19,41,0.4634146341463415
20,38,0.5263157894736842
27,56,0.48214285714285715
35,50,0.7
22,34,0.6470588235294118
14,21,0.6666666666666666
17,18,0.9444444444444444
8,9,0.8888888888888888
0,0,0
0,0,0
