date,season,hometeam,awayteam,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qb1_value_pre,qb2_value_pre,qb1_adj,qb2_adj,qbelo_prob1,qbelo_prob2,correct?
20041121,2004,20,11,1518.066,1404.932,0.736027341,0.263972659,224.3644333,67.49788411,25.45622237,-6.751328864,0.739656763,0.260343237,1
20041121,2004,15,31,1487.461,1504.34,0.568812235,0.431187765,62.01345536,109.3060901,-48.85679732,-29.13233276,0.547167206,0.452832794,0
20041121,2004,4,18,1469.401,1537.385,0.495705784,0.504294216,20.0764065,146.7381114,-10.53523456,20.24930753,0.464870429,0.535129571,0
20041121,2004,22,10,1454.428,1549.112,0.45738493,0.54261507,120.665177,158.9438523,-3.305536255,22.23116968,0.357219068,0.642780932,1
20041121,2004,25,17,1387.593,1538.804,0.378417536,0.621582464,63.23436562,156.3361618,-19.89376466,33.5031979,0.364268909,0.635731091,1
20041121,2004,28,19,1530.84,1450.664,0.697558863,0.302441137,72.0968608,24.9859514,-32.14616423,-26.1062174,0.648970401,0.351029599,1
20041121,2004,26,32,1669.381,1397.919,0.874003578,0.125996422,174.804302,65.61239077,21.79425343,15.20038806,0.836860123,0.163139877,1
20041122,2004,16,21,1509.179,1715.535,0.307100365,0.692899635,178.7409561,134.0937242,15.42870819,-1.352025629,0.362092426,0.637907574,1
20041125,2004,9,6,1396.014,1458.553,0.503541604,0.496458396,25.54697829,-7.734156047,-77.71685563,-43.58046301,0.460579634,0.539420366,0
20041125,2004,11,14,1398.162,1656.12,0.24773006,0.75226994,57.4948862,273.6746749,-11.41526137,35.92815285,0.222003245,0.777996755,1
20041128,2004,5,30,1484.445,1498.233,0.573170837,0.426829163,114.9954274,89.82651196,7.939184589,-16.23066387,0.561325835,0.438674165,1
20041128,2004,27,32,1648.686,1391.066,0.864964412,0.135035588,113.4068061,62.91656643,27.57311019,13.09245649,0.823731338,0.176268662,1
20041128,2004,29,19,1348.103,1438.864,0.46299473,0.53700527,62.08247724,24.82467847,-1.360282605,-24.88154299,0.43750243,0.56249757,1
20041128,2004,23,26,1454.981,1676.234,0.289160541,0.710839459,92.95181587,181.6940947,26.01231503,24.14943708,0.300492724,0.699507276,1
20041128,2004,1,24,1386.971,1555.635,0.355090353,0.644909647,57.76170393,52.30633951,0.140329339,-63.05309455,0.441921575,0.558078425,1
20041128,2004,7,8,1459.064,1399.998,0.671324416,0.328675584,78.72428807,71.1136295,-9.710608445,-34.95368055,0.696391662,0.303608338,1
20041128,2004,16,17,1496.498,1552.976,0.512261685,0.487738315,184.0531559,157.3167866,17.31337268,32.3183504,0.537106349,0.462893651,0
20041128,2004,28,4,1542.64,1500.149,0.649938283,0.350061717,94.34681206,32.24925669,-3.469112513,-3.922047734,0.634919391,0.365080609,0
20041128,2004,21,3,1728.216,1597.274,0.755457207,0.244542793,140.3910155,52.84427182,1.864221317,3.367183474,0.708004655,0.291995345,1
20041128,2004,13,31,1415.827,1520.464,0.443203963,0.556796037,85.34417247,96.97914451,6.551965506,-33.83918893,0.504618933,0.495381067,1
20041128,2004,10,25,1577.011,1373.421,0.824353838,0.175646162,163.6501122,76.74474398,23.47274115,-12.14388724,0.820352052,0.179647948,0
20041128,2004,2,22,1563.286,1426.529,0.761588217,0.238411783,126.4453478,116.4048594,17.87255768,-5.270418265,0.806472437,0.193527563,1
20041128,2004,20,15,1524.836,1471.338,0.664213774,0.335786226,217.1491404,122.2284219,20.57576479,13.56813205,0.638081671,0.361918329,1
20041129,2004,12,18,1582.994,1506.637,0.69290086,0.30709914,186.8808025,130.4152861,23.0008511,11.07542951,0.699459874,0.300540126,1
20041205,2004,22,5,1420.474,1501.792,0.476533762,0.523466238,105.0551959,114.6037848,-10.6817291,7.346404074,0.444651127,0.555348873,1
20041205,2004,11,1,1382.235,1370.707,0.60838545,0.39161455,55.72748676,21.14232686,-11.72819803,-33.36471626,0.652660507,0.347339493,1
20041205,2004,6,20,1431.694,1540.671,0.437047847,0.562952153,-21.42439261,207.6747262,-52.01663029,14.80976947,0.337077921,0.662922079,0
20041205,2004,8,21,1385.077,1742.097,0.1569628,0.8430372,63.42698057,135.6834252,-56.16802455,-0.58278487,0.132955371,0.867044629,1
20041205,2004,14,31,1672.047,1493.271,0.80270504,0.19729496,290.6518956,68.67513607,42.62035556,-68.07467121,0.864665449,0.135334551,1
20041205,2004,19,4,1457.897,1546.632,0.465895627,0.534104373,26.92105525,37.43607383,-22.58927745,-1.13253678,0.419167848,0.580832152,1
20041205,2004,24,13,1571.898,1443.019,0.753256642,0.246743358,148.6361596,91.81109775,33.57042967,9.457829867,0.775930361,0.224069639,1
20041205,2004,3,7,1583.393,1473.985,0.73183903,0.26816097,34.35521331,96.14034524,-6.04570495,-0.517049435,0.70973246,0.29026754,0
20041205,2004,32,23,1385.643,1438.29,0.517769909,0.482230091,53.13158093,66.02231037,7.545340916,11.24694653,0.537557942,0.462442058,1
20041205,2004,17,10,1567.234,1563.994,0.596961617,0.403038383,177.9036081,160.7861207,40.99584365,20.86710833,0.591424913,0.408575087,1
20041205,2004,18,29,1487.204,1329.07,0.783208445,0.216791555,142.0504304,50.18787377,16.33923019,-7.239570209,0.82543418,0.17456582,1
20041205,2004,15,27,1455.503,1654.11,0.316673022,0.683326978,120.114544,96.25642885,11.83278649,17.61926607,0.341093788,0.658906212,1
20041205,2004,26,12,1692.925,1602.428,0.709944123,0.290055877,189.3564832,194.7378168,26.77315949,25.77931571,0.711927573,0.288072427,1
20041205,2004,30,2,1480.886,1569.341,0.466296726,0.533703274,108.75219,136.1745465,-5.956291679,21.84352914,0.403235906,0.596764094,0
20041205,2004,25,16,1386.438,1482.24,0.45578813,0.54421187,93.38145245,172.0359265,-3.218338643,10.43908938,0.453428201,0.546571799,1
20041206,2004,28,9,1496.157,1422.872,0.689125144,0.310874856,88.95407094,105.8198193,-5.992027444,12.0718567,0.60952496,0.39047504,0
20041212,2004,12,11,1583.822,1402.732,0.804806093,0.195193907,164.2822964,57.12937246,9.26258973,-10.44084527,0.79071935,0.20928065,1
20041212,2004,9,22,1446.542,1396.965,0.659161144,0.340838856,96.82570875,106.6571254,6.971208569,-9.346677896,0.695583621,0.304416379,0
20041212,2004,27,24,1658.248,1586.118,0.687698991,0.312301009,111.0008887,147.4169993,24.11053268,31.28232808,0.633341193,0.366658807,1
20041212,2004,15,6,1451.364,1459.243,0.581470998,0.418529002,128.1351965,-7.608032685,15.25147339,-42.50761881,0.664949573,0.335050427,1
20041212,2004,17,30,1578.072,1516.837,0.674073459,0.325926541,153.6003147,96.08136397,26.79440476,-11.99389008,0.668785203,0.331214797,1
20041212,2004,2,25,1533.39,1367.744,0.790460779,0.209539221,119.2042548,108.8052102,12.26620684,4.654457161,0.785093289,0.214906711,1
20041212,2004,4,8,1568.736,1375.842,0.815259932,0.184740068,63.69189909,69.93546715,12.05200269,-50.10538004,0.848340246,0.151659754,1
20041212,2004,1,29,1350.21,1319.631,0.634181284,0.365818716,51.51523003,-12.65972418,8.190502972,-60.88908993,0.758709478,0.241290522,0
20041212,2004,10,19,1553.156,1435.792,0.740731032,0.259268968,128.3766891,25.17079863,3.619037099,-22.33494189,0.750183888,0.249816112,1
20041212,2004,13,14,1428.799,1683.883,0.250826062,0.749173938,77.39396785,295.1603671,1.776373425,42.74357355,0.233958232,0.766041768,1
20041212,2004,20,28,1513.123,1472.487,0.647504913,0.352495087,198.7538332,118.3282096,9.608834475,8.994643248,0.624941198,0.375058802,0
20041212,2004,21,7,1751.332,1485.004,0.870712956,0.129287044,126.7051229,124.6694237,-5.042796786,13.77334227,0.828092833,0.171907167,1
20041212,2004,3,23,1572.374,1407.419,0.789801178,0.210198822,35.07125383,62.5009552,-5.385399446,8.923921615,0.76399225,0.23600775,1
20041212,2004,5,18,1525.301,1496.643,0.631612055,0.368387945,117.4208193,25.09236186,8.387601093,-94.09788483,0.74440322,0.25559678,1
20041212,2004,32,26,1416.514,1711.531,0.210139577,0.789860423,72.55224385,214.3308433,16.87840533,37.92168158,0.220470092,0.779529908,1
20041213,2004,31,16,1481.434,1500.934,0.565107979,0.434892021,61.57525554,182.1469544,-68.22087791,14.97264885,0.437730667,0.562269333,1
20041218,2004,2,5,1545.748,1543.951,0.594961468,0.405038532,116.4363906,109.8124193,10.26896441,4.164021056,0.638827484,0.361172516,1
20041218,2004,29,32,1338.012,1411.239,0.488162608,0.511837392,6.823021997,74.55860745,-48.10326234,17.03766686,0.305746751,0.694253249,1
20041218,2004,23,27,1395.323,1672.858,0.227329919,0.772670081,37.65776419,91.65923452,-3.943869967,13.23417897,0.227732405,0.772267595,1
20041219,2004,16,10,1529.612,1559.794,0.549940061,0.450059939,181.9024568,119.9716624,14.10176759,-0.764428108,0.575466078,0.424533922,1
20041219,2004,30,22,1504.018,1434.628,0.684301513,0.315698487,109.1993428,99.49505681,-4.835206168,-12.46037828,0.709026923,0.290973077,0
20041219,2004,26,9,1716.806,1408.88,0.895363245,0.104636755,204.7837001,73.42471233,31.25202588,-5.077850069,0.905735116,0.094264884,1
20041219,2004,24,28,1571.508,1494.381,0.693843236,0.306156764,134.0113484,125.88737,23.0153862,12.32449132,0.711528342,0.288471658,1
20041219,2004,12,15,1588.689,1475.805,0.735747639,0.264252361,157.7348346,133.2157512,5.525729321,17.02917711,0.692199918,0.307800082,0
20041219,2004,25,31,1355.386,1452.756,0.453550148,0.546449852,98.77394571,89.29159549,-0.59389794,-50.95166404,0.531607461,0.468392539,1
20041219,2004,11,20,1397.865,1491.229,0.459271365,0.540728635,39.44574563,203.6453369,-18.76061642,11.57414461,0.438932502,0.561067498,1
20041219,2004,1,18,1331.828,1477.993,0.385273662,0.614726338,59.29365154,5.868932672,11.67018858,-99.00470518,0.547686102,0.452313898,1
20041219,2004,6,13,1434.802,1418.167,0.615366912,0.384633088,-15.89763416,72.65984365,-44.5270386,-0.679507344,0.542955998,0.457044002,0
20041219,2004,7,4,1480.331,1580.093,0.450139727,0.549860273,111.7503698,55.22519819,-6.716642051,7.216052104,0.435022903,0.564977097,1
20041219,2004,14,3,1694.516,1584.47,0.732559171,0.267440829,289.9662434,48.06627018,38.00933301,1.381378702,0.724828036,0.275171964,1
20041219,2004,8,17,1364.486,1590.891,0.283102903,0.716897097,44.82468726,150.3633327,-60.15550097,23.83619353,0.238910471,0.761089529,1
20041220,2004,19,21,1429.154,1756.005,0.181334004,0.818665996,17.18663225,137.6058691,-25.21027799,0.659716147,0.170957958,0.829042042,0
20041224,2004,20,12,1497.515,1566.495,0.49427257,0.50572743,209.498697,157.2280397,13.92211745,4.996045404,0.493329314,0.506670686,1
20041225,2004,16,25,1559.449,1375.26,0.807593294,0.192406706,188.069636,121.145882,16.48026885,10.62176509,0.789036684,0.210963316,1
20041225,2004,31,10,1432.881,1529.957,0.453969629,0.546030371,121.2666439,105.6855779,-32.41655661,-7.869248933,0.45226691,0.54773309,1
20041226,2004,14,17,1706.396,1607.197,0.720149929,0.279850071,284.5224359,140.9535424,33.38696263,17.93948868,0.743723466,0.256276534,1
20041226,2004,7,23,1455.221,1389.575,0.679627142,0.320372858,97.2687258,57.52968468,-13.62163195,6.189283774,0.648158305,0.351841695,1
20041226,2004,11,6,1391.579,1396.511,0.585593674,0.414406326,49.68385717,-22.67729624,-12.70352984,-45.69051771,0.619214422,0.380785578,1
20041226,2004,15,13,1497.999,1456.457,0.64869436,0.35130564,126.9539583,73.2668791,13.04682179,-0.342014253,0.659882356,0.340117644,0
20041226,2004,29,4,1314.688,1605.203,0.214473384,0.785526616,4.235569607,57.84901382,-46.99182542,8.167157315,0.147305106,0.852694894,1
20041226,2004,30,5,1480.558,1533.051,0.517991249,0.482008751,99.61317835,117.9041111,-9.386528085,8.001665888,0.530347492,0.469652508,0
20041226,2004,27,3,1678.606,1572.589,0.727990892,0.272009108,88.80009145,40.33644131,11.14289849,-2.552604667,0.701664545,0.298335455,1
20041226,2004,22,2,1458.088,1556.647,0.451854352,0.548145648,96.2786985,70.47442286,-13.44553853,-34.69137159,0.445666608,0.554333392,0
20041226,2004,19,8,1442.036,1348.18,0.71390963,0.28609037,23.60279393,33.47522506,-20.74168325,-62.82245703,0.735894554,0.264105446,1
20041226,2004,9,32,1405.674,1434.564,0.551780157,0.448219843,65.8494231,83.16354958,-8.61160218,20.48825459,0.474900145,0.525099855,0
20041226,2004,24,21,1589.787,1743.123,0.375544548,0.624455452,151.7660647,123.614163,30.74197504,-6.369122715,0.442145614,0.557854386,1
20041226,2004,28,1,1476.102,1372.919,0.72474844,0.27525156,62.45727631,89.78450297,-51.88945551,26.33210486,0.638952517,0.361047483,1
20041227,2004,18,26,1436.903,1720.012,0.221743245,0.778256755,127.3746003,188.4735625,34.40359478,21.53435578,0.23628996,0.76371004,0
20050102,2004,31,11,1405.22,1407.278,0.589602717,0.410397283,89.02646482,46.3580421,-46.91581834,-13.73126088,0.541082936,0.458917064,1
20050102,2004,10,14,1557.618,1713.617,0.371956539,0.628043461,126.3328207,273.986701,2.847834904,26.44974705,0.350617694,0.649382306,0
20050102,2004,6,12,1380.812,1580.175,0.315732065,0.684267935,-17.94645934,170.359006,-41.04057338,11.3117263,0.271940611,0.728059389,1
20050102,2004,5,22,1563.166,1487.468,0.692093052,0.307906948,142.8175354,88.8924218,20.05829476,-16.46639995,0.709276732,0.290723268,0
20050102,2004,28,2,1483.192,1527.267,0.530077138,0.469922862,126.2226271,113.4062307,20.24576082,19.82347811,0.52173359,0.47826641,1
20050102,2004,3,19,1559.268,1449.434,0.732320013,0.267679987,48.47552721,62.10558514,1.644568518,14.8145361,0.719139963,0.280860037,1
20050102,2004,25,15,1372.864,1455.855,0.474131986,0.525868014,111.7069702,102.7431824,5.371220947,0.289092722,0.49976073,0.50023927,1
20050102,2004,23,9,1385.383,1417.9,0.546611064,0.453388936,50.81407094,64.36454844,2.522012714,-8.923459402,0.557673816,0.442326184,1
20050102,2004,13,8,1498.601,1340.782,0.782900403,0.217099597,61.81751371,101.6643877,-6.049596237,10.15844194,0.744201458,0.255798542,0
20050102,2004,26,7,1674.414,1459.413,0.833663267,0.166336733,60.0182605,96.08750838,-101.4051347,-13.53115907,0.722221439,0.277778561,0
20050102,2004,1,30,1365.829,1450.443,0.471803133,0.528196867,89.68837153,62.77007218,24.9674339,-53.99894094,0.544466253,0.455533747,1
20050102,2004,17,16,1599.977,1561.845,0.644208034,0.355791966,111.6786553,187.5834625,-18.63520629,15.41316861,0.552319604,0.447680396,1
20050102,2004,18,24,1482.501,1569.328,0.468629681,0.531370319,135.8811069,142.3303035,36.93666834,24.48699567,0.480431474,0.519568526,0
20050102,2004,21,29,1763.581,1300.856,0.954254164,0.045745836,137.1141442,3.192469137,0.699324007,-45.16378439,0.965909842,0.034090158,1
20050102,2004,32,20,1422.337,1483.835,0.505039612,0.494960388,74.04480661,221.8390841,14.90447037,19.39620512,0.539742435,0.460257565,1
20050102,2004,4,27,1619.036,1691.927,0.48864589,0.51135411,66.74838785,54.28982895,12.20848646,-32.14092337,0.552752688,0.447247312,0
20050108,2004,28,18,1493.42,1497.381,0.586949453,0.413050547,130.303001,155.0460568,21.27365975,44.67230985,0.564164103,0.435835897,0
20050108,2004,17,24,1614.111,1554.448,0.67208225,0.32791775,153.7592093,128.0999939,20.19833499,16.14749111,0.668539258,0.331460742,0
20050109,2004,12,20,1597.376,1470.134,0.751501036,0.248498964,176.4001218,223.7929894,13.76669789,19.40334751,0.769448588,0.230551412,0
20050109,2004,14,10,1674.364,1596.871,0.694290604,0.305709396,248.0864205,139.0689605,12.17711943,9.073513053,0.700175455,0.299824545,1
20050115,2004,27,24,1709.376,1574.201,0.759930757,0.240069243,105.2329203,140.3548319,23.67052378,21.46753556,0.807182187,0.192817813,1
20050115,2004,2,18,1517.039,1522.488,0.584871271,0.415128729,104.9531474,148.2767897,14.60576256,39.05406083,0.602974493,0.397025507,1
20050116,2004,26,20,1610.082,1514.733,0.715661741,0.284338259,175.288504,233.8867188,23.46414247,23.48004484,0.794247728,0.205752272,1
20050116,2004,21,14,1765.579,1693.073,0.688163655,0.311836345,142.4020304,276.9117319,3.308300942,25.98091915,0.733146195,0.266853805,1
20050123,2004,26,2,1624.071,1544.799,0.696459879,0.303540121,180.4452288,126.7736918,24.86929774,24.78574667,0.714887609,0.285112391,1
20050123,2004,27,21,1715.477,1782.545,0.497023944,0.502976056,101.0076927,139.4595645,20.37438378,1.671652904,0.519336826,0.480663174,0
20050206,2004,26,21,1640.538,1809.439,0.274427814,0.725572186,181.115022,144.7885559,23.96072944,4.252565954,0.285734814,0.714265186,1
20050908,2005,21,25,1712.67,1403.871,0.895833129,0.104166871,141.4211261,79.91851626,3.255718285,-5.133579503,0.821491477,0.178508523,1
20050911,2005,16,24,1533.474,1547.067,0.573445432,0.426554568,161.8374321,123.4983235,4.637653283,4.06358811,0.576413621,0.423586379,1
20050911,2005,3,14,1548.054,1619.071,0.491341707,0.508658293,70.65416939,262.4544937,0.301596687,21.42482269,0.469900971,0.530099029,1
20050911,2005,5,22,1530.111,1506.978,0.624181372,0.375818628,125.9596475,94.46165546,3.948248746,-3.603802338,0.653179683,0.346820317,0
20050911,2005,8,7,1421.042,1517.497,0.454855891,0.545144109,50.90649078,129.9598622,-14.73713144,6.625344211,0.392880586,0.607119414,1
20050911,2005,4,13,1569.392,1475.213,0.714289235,0.285710765,103.37976,68.01016001,11.39998999,-3.294801294,0.661713973,0.338286027,1
20050911,2005,19,10,1461.081,1553.775,0.460229324,0.539770676,89.33328149,141.9590469,8.904599621,6.394578947,0.434563789,0.565436211,0
20050911,2005,27,31,1627.388,1448.012,0.803251458,0.196748542,104.5396002,112.2260111,4.693841305,-4.291111311,0.758990306,0.241009694,1
20050911,2005,23,1,1434.843,1424.952,0.606138039,0.393861961,59.62311744,67.02646659,-3.47928995,-2.521998233,0.583646291,0.416353709,1
20050911,2005,32,6,1459.026,1410.741,0.657488239,0.342511761,81.35736594,65.29248,2.241951692,7.024382415,0.617992937,0.382007063,1
20050911,2005,20,30,1502.163,1455.897,0.654866157,0.345133843,193.9809346,113.2022328,7.1483547,1.951102794,0.680472137,0.319527863,0
20050911,2005,15,28,1485.276,1480.542,0.599029064,0.400970936,94.94313288,130.9852638,-1.516342573,6.525999295,0.564324189,0.435675811,1
20050911,2005,29,18,1367.572,1498.152,0.406727878,0.593272122,50.52115516,137.8013268,-6.783869711,9.544785793,0.363489887,0.636510113,0
20050911,2005,11,12,1430.32,1536.851,0.44051514,0.55948486,75.86102033,152.9075789,-1.744903961,5.67046271,0.526918422,0.473081578,1
20050911,2005,17,9,1564.572,1437.346,0.751483835,0.248516165,150.5205837,59.44950891,7.310392762,-8.883919809,0.653388108,0.346611892,0
20050912,2005,2,26,1520.554,1590.648,0.49266967,0.50733033,107.8570435,156.1331613,3.376581582,6.104507517,0.469413732,0.530586268,0
20050918,2005,6,11,1403.583,1461.206,0.510614761,0.489385239,54.86852435,79.31763945,1.461185471,0.070650794,0.488089301,0.511910699,0
20050918,2005,24,19,1521.687,1496.273,0.627256451,0.372743549,113.8660422,103.7476295,-0.955731925,15.66654366,0.645299788,0.354700212,1
20050918,2005,28,2,1460.604,1536.923,0.48371641,0.51628359,127.3766874,106.0024045,4.395411133,2.280432997,0.498683374,0.501316626,0
20050918,2005,12,8,1505.966,1396.754,0.731617549,0.268382451,130.4196848,60.08120908,-5.857007497,-9.412915717,0.724598744,0.275401256,0
20050918,2005,13,27,1460.439,1639.19,0.341907922,0.658092078,48.61166634,117.1630983,-12.82930807,10.77089829,0.364242546,0.635757454,1
20050918,2005,14,15,1647.397,1505.213,0.767214139,0.232785861,260.7250627,99.8049269,19.48886605,0.990371565,0.760522588,0.239477412,1
20050918,2005,30,4,1490.176,1584.166,0.458376589,0.541623411,107.1006588,108.7990446,-1.197239363,13.53963276,0.503039212,0.496960788,1
20050918,2005,31,3,1436.21,1519.728,0.473375662,0.526624338,110.4984828,27.55220103,-4.940319883,-40.80771622,0.470409946,0.529590054,0
20050918,2005,25,16,1399.6,1558.854,0.367590022,0.632409978,89.85316639,150.2952316,0.090424536,-1.365329599,0.43013195,0.56986805,1
20050918,2005,26,29,1574.279,1384.526,0.812521187,0.187478813,147.6028389,57.76825929,1.534120957,-2.821124158,0.850937616,0.149062384,1
20050918,2005,10,17,1518.582,1538.067,0.5651292,0.4348708,132.1259777,137.7135016,1.15831536,0.541332086,0.582585465,0.417414535,1
20050918,2005,7,20,1541.785,1467.884,0.689884296,0.310115704,141.2228312,175.0852481,11.9255615,-2.656906285,0.65062964,0.34937036,1
20050918,2005,5,21,1512.083,1716.94,0.308939564,0.691060436,122.7511162,152.3847859,2.146570674,8.57476228,0.369938609,0.630061391,0
20050918,2005,1,18,1400.742,1481.198,0.477771689,0.522228311,68.64721954,133.0714787,-1.585521846,6.702622433,0.483397809,0.516602191,1
20050919,2005,9,32,1463.851,1466.183,0.589221009,0.410778991,72.98996459,28.96471441,-1.669495981,-44.57173612,0.666479902,0.333520098,0
20050919,2005,23,22,1459.053,1525.007,0.498627087,0.501372913,52.54154026,105.7468911,-6.846114045,2.219005604,0.514145942,0.485854058,1
20050925,2005,24,15,1538.857,1496.365,0.649939593,0.350060407,122.3825779,86.41122393,3.350322492,-5.755998498,0.611492385,0.388507615,0
20050925,2005,27,21,1658.985,1681.549,0.560768425,0.439231575,127.717911,145.2409064,15.50975971,4.574084401,0.583332005,0.416667995,0
20050925,2005,14,8,1656.245,1414.212,0.85413703,0.14586297,234.6659494,87.98072519,5.484866098,5.007488125,0.869284548,0.130715452,1
20050925,2005,26,25,1586.676,1385.882,0.82201118,0.17798882,175.0401491,96.49843372,15.17607,3.408536974,0.817723224,0.182276776,1
20050925,2005,4,2,1553.065,1522.534,0.634117179,0.365882821,96.17479435,104.0058986,6.550526025,1.168158404,0.530961894,0.469038106,0
20050925,2005,20,22,1448.042,1496.011,0.524489967,0.475510033,150.3643919,99.55594963,-14.88448906,-0.987415413,0.550543601,0.449456399,1
20050925,2005,12,30,1488.508,1521.276,0.546252961,0.453747039,149.433814,109.352051,3.942907475,-0.011681292,0.507121145,0.492878855,0
20050925,2005,28,1,1474.993,1383.74,0.710839459,0.289160541,137.826851,68.58453326,9.400722393,-1.537588894,0.742031414,0.257968586,1
20050925,2005,17,23,1526.254,1488.049,0.644304345,0.355695655,121.173248,59.58516435,-7.755861319,-2.981996295,0.569480969,0.430519031,1
20050925,2005,19,5,1479.103,1547.475,0.495147454,0.504852546,92.20719306,106.8342442,9.112998242,-5.919193888,0.454752651,0.545247349,0
20050925,2005,18,31,1498.199,1465.661,0.636793495,0.363206505,125.3714799,111.234839,2.517491922,-4.325125777,0.639892322,0.360107678,1
20050925,2005,29,9,1372.13,1455.443,0.473669854,0.526330146,35.36483016,88.44841923,-13.88178252,6.143206141,0.377027636,0.622972364,1
20050925,2005,6,7,1437.692,1561.627,0.41598994,0.58401006,59.45503728,157.7696203,3.681382661,19.60267802,0.450105752,0.549894248,1
20050926,2005,10,16,1530.395,1572.572,0.532797775,0.467202225,122.6294838,145.3007416,-3.647847341,-3.794308112,0.475381964,0.524618036,0
20051002,2005,29,1,1359.105,1366.147,0.489867135,0.510132865,49.16335012,83.87655374,-6.288433414,14.06966314,0.428537126,0.571462874,1
20051002,2005,2,20,1551.665,1475.318,0.692888611,0.307111389,119.744059,158.935591,8.978830685,-9.854665058,0.715244334,0.284755666,1
20051002,2005,32,28,1474.591,1492.585,0.567237323,0.432762677,39.53275962,144.3329381,-37.05912671,12.18372981,0.509176426,0.490823574,1
20051002,2005,31,14,1454.466,1661.568,0.306187335,0.693812665,110.4040252,225.7522303,-4.524276392,0.753763272,0.274222924,0.725777076,1
20051002,2005,15,10,1522.959,1558.551,0.542220733,0.457779267,92.19268336,127.481249,-2.57746886,-1.039572384,0.600691761,0.399308239,0
20051002,2005,25,9,1381.479,1468.468,0.468397469,0.531602531,115.1753355,100.9804,12.57656099,12.1020362,0.481611719,0.518388281,0
20051002,2005,3,24,1490.278,1512.263,0.561589198,0.438410802,21.28988124,22.671,-41.89849031,-83.29161342,0.67715703,0.32284297,1
20051002,2005,23,18,1466.742,1509.394,0.532117076,0.467882924,79.47512942,131.4872802,7.112086051,5.449517462,0.525296641,0.474703359,1
20051002,2005,21,17,1697.402,1547.56,0.774994305,0.225005695,152.7632919,135.3633841,8.106572946,-0.273000222,0.767053987,0.232946013,0
20051002,2005,16,26,1544.416,1591.079,0.526364589,0.473635411,139.9190424,177.802152,-6.295442342,15.79826797,0.443323732,0.556676268,1
20051002,2005,30,11,1528.962,1427.097,0.723232342,0.276767658,103.0580572,52.52641607,-3.158094123,-13.32849344,0.650407439,0.349592561,1
20051002,2005,4,22,1523.935,1468.734,0.57877886,0.42122114,73.52345204,83.18245774,-5.102671433,-9.12479059,0.555716997,0.444283003,0
20051002,2005,7,13,1585.047,1440.643,0.769488689,0.230511311,164.4009828,46.27815324,21.93822535,-13.35459921,0.76323664,0.23676336,1
20051003,2005,5,12,1533.456,1480.823,0.663102306,0.336897694,109.9168336,138.6423594,-4.081939471,-1.649965189,0.673040588,0.326959412,1
20051009,2005,15,7,1493.952,1593.239,0.450816601,0.549183399,87.96434041,168.2140828,-4.562766889,22.74786405,0.444522271,0.555477729,0
20051009,2005,10,32,1587.558,1486.338,0.722488521,0.277511479,128.5826596,48.52329583,-0.43688847,-30.71090227,0.704215466,0.295784534,1
20051009,2005,29,14,1330.878,1679.349,0.163585263,0.836414737,112.90158,238.8155487,62.64344418,7.247734306,0.204028642,0.795971358,1
20051009,2005,18,28,1481.191,1480.838,0.592956772,0.407043228,142.4224549,154.8772383,10.64462896,16.84669341,0.529909776,0.470090224,0
20051009,2005,11,3,1418.817,1510.9,0.461103182,0.538896818,53.23929659,26.15465474,-12.3056285,-37.37117904,0.512539985,0.487460015,1
20051009,2005,9,26,1447.57,1611.736,0.36104178,0.63895822,85.28386402,189.807867,3.648666418,21.01121207,0.342555306,0.657444694,0
20051009,2005,8,6,1408.888,1414.272,0.584962116,0.415037884,88.65040141,33.4946733,5.091951827,-9.482868461,0.514188505,0.485811495,1
20051009,2005,4,19,1493.48,1493.122,0.592963719,0.407036281,99.97393163,89.6970509,27.4549081,7.40227725,0.582100996,0.417899004,1
20051009,2005,24,30,1491.641,1537.242,0.52788843,0.47211157,72.44708606,97.73581829,-25.57625771,-5.661308869,0.487118381,0.512881619,0
20051009,2005,12,22,1471.956,1499.189,0.554138015,0.445861985,155.0838309,95.45502519,6.653268811,-2.532267335,0.553342312,0.446657688,1
20051009,2005,1,5,1394.375,1542.322,0.382847052,0.617152948,107.5234267,114.2954784,25.18961649,-1.688520097,0.443607243,0.556392757,1
20051009,2005,13,31,1432.452,1436.686,0.586568403,0.413431597,48.89810168,121.9900845,-11.37689503,1.494967092,0.560800989,0.439199011,0
20051009,2005,2,21,1569.236,1642.111,0.488668904,0.511331096,50.77747624,147.4149341,-61.79703106,5.027065369,0.495593955,0.504406045,1
20051010,2005,17,27,1602.852,1643.131,0.535516462,0.464483538,151.9930219,123.8022735,8.0554687,12.77645297,0.496317047,0.503682953,1
20051016,2005,4,24,1508.864,1501.924,0.602075348,0.397924652,104.1772889,70.80198535,28.18384135,-25.11999518,0.610031346,0.389968654,1
20051016,2005,9,23,1490.1,1494.946,0.585713806,0.414286194,114.1155033,98.85155755,17.88205275,16.44469581,0.597621394,0.402378606,1
20051016,2005,10,21,1593.227,1655.611,0.503764655,0.496235345,119.0869662,168.3672989,-5.162890738,15.25189452,0.521861831,0.478138169,1
20051016,2005,16,32,1523.759,1480.669,0.650722388,0.349277612,133.8648467,72.75898709,-9.007768052,-17.05751152,0.663259195,0.336740805,1
