14,39,0.358974358974359
28,48,0.5833333333333334
27,42,0.6428571428571429
30,39,0.7692307692307693
20,28,0.7142857142857143
22,39,0.5641025641025641
20,22,0.9090909090909091
5,6,0.8333333333333334
3,3,1.0
1,1,1.0
